num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :,layers :,types :,cu-o_a :,cid :,cu-o_p :
1595,Bi1.7Pb0.3Sr2.0Ca0.7Y0.3Cu2.0O8.25,Bi2212,72.0,5.409,5.4239999999999995,30.456,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.8247405794380347,Two,Bi,2.3922184623944776,,1.9123702897190173
1596,Bi1.7Pb0.3Sr2.0Ca0.7Y0.3Cu2.0O8.26,Bi2212,73.0,5.407,5.4110000000000005,30.445999999999998,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.8233263658756624,Two,Bi,2.3915839118070474,,1.9116631829378312
1609,Tl2.0Ba2.0Ca1.0Cu2.0O8.0,Tl2212,113.1,3.847,,29.43,PHC1560113,"HAN.H, HAN.S.H, LIU.Y, ZHANG.Y.L,",PRESSURE EFFECTS ON THE NEW HIGH-TC SUPERCONDUCTOR TL-BA-CA-CU-O,"PHYSICA C,156(1988)113",1988.0,3.847,Two,Tl,2.7728227261012064,,1.9235
1610,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,85.0,5.4270000000000005,5.441,30.77,PHC1560448,"BEILLE.J, DUPENDANT.H, LABORDE.O, LEFUR.Y, PERROUX.M, TOURNIER.R, WANG.J.H, YEN.Y.F, ZHAO.Z, ZHENG.D.N,","PRESSURE EFFECTS, ANISOTROPIC TRANSPORT PROPERTIES AND UPPER CRITICAL FIELDS OF BI2SR2CACU2O8+C SINGLE CRYSTALS-CHARACTERIZATION OF NEEDLE-LIKE BI-SR-CA-CU-O CRYSTALS","PHYSICA C,156(1988)448",1988.0,3.8374685014993934,Two,Bi,2.4538465018788433,,1.9187342507496967
1611,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,82.0,5.4270000000000005,5.441,30.77,PHC1560448,"BEILLE.J, DUPENDANT.H, LABORDE.O, LEFUR.Y, PERROUX.M, TOURNIER.R, WANG.J.H, YEN.Y.F, ZHAO.Z, ZHENG.D.N,","PRESSURE EFFECTS, ANISOTROPIC TRANSPORT PROPERTIES AND UPPER CRITICAL FIELDS OF BI2SR2CACU2O8+C SINGLE CRYSTALS-CHARACTERIZATION OF NEEDLE-LIKE BI-SR-CA-CU-O CRYSTALS","PHYSICA C,156(1988)448",1988.0,3.8374685014993934,Two,Bi,2.4538465018788433,,1.9187342507496967
1614,Bi2.0Sr1.5Ca1.5Cu2.0O8.19,Bi2212,83.0,5.402,5.4079999999999995,30.699,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.819790831969729,Two,Bi,2.459394630905037,,1.9098954159848645
1615,Bi2.0Sr1.5Ca1.5Cu2.0O8.22,Bi2212,73.0,5.396,5.4,30.635,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.81554819128261,Two,Bi,2.4490035645770587,,1.907774095641305
1616,Bi2.0Sr1.5Ca1.5Cu2.0O8.25,Bi2212,67.0,5.396,5.404,30.618000000000002,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.81554819128261,Two,Bi,2.4447598572942115,,1.907774095641305
1617,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,83.0,5.407,5.415,30.874000000000002,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.8233263658756624,Two,Bi,2.4984254833987283,,1.9116631829378312
1618,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,68.0,5.401,5.4079999999999995,30.788,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.819083725188543,Two,Bi,2.4825425605870644,,1.9095418625942715
1619,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,64.0,5.401,5.412000000000001,30.781,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.819083725188543,Two,Bi,2.480795151705892,,1.9095418625942715
1620,Bi2.0Sr2.0Ca0.5Y0.5Cu2.0O8.33,Bi2212,40.0,5.416,5.439,30.43,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.829690326906341,Two,Bi,2.3792119692002585,,1.9148451634531705
1623,Bi2.0Sr2.0Ca1.0Cu2.0O8.23,Bi2212,70.0,5.403,5.407,30.851,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.820497938750916,Two,Bi,2.496407492703369,,1.910248969375458
1624,Bi2.0Sr2.0Ca0.9Y0.1Cu2.0O8.23,Bi2212,90.0,5.407,5.416,30.807,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.8233263658756624,Two,Bi,2.4817002841075064,,1.9116631829378312
1625,Bi2.0Sr2.0Ca0.7Y0.3Cu2.0O8.3,Bi2212,86.0,5.41,5.425,30.619,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.825447686219222,Two,Bi,2.4319772524346517,,1.912723843109611
1626,Bi2.0Sr2.0Ca0.65Y0.35Cu2.0O8.3,Bi2212,74.0,5.412000000000001,5.428,30.54,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.826861899781596,Two,Bi,2.4103947472471727,,1.913430949890798
1627,Bi2.0Sr2.0Ca0.6Y0.4Cu2.0O8.29,Bi2212,64.0,5.414,5.431,30.52,PHC1650055,"DE LEEUW.D.M, FEINER.L.F, GROEN.W.A,",HOLE CONCENTRATION AND TC IN BI2SR2CACU2O8+Z,"PHYSICA C,165(1990)55",1990.0,3.8282761133439682,Two,Bi,2.4035404026295777,,1.9141380566719841
1642,Y1.0Ba2.0Cu4.0O7.8,Y124,77.5,3.8360000000000003,3.872,27.224,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.8360000000000003,Two,RE,2.3413987802524177,,1.9180000000000001
1643,Y1.0Ba1.9Sr0.1Cu4.0O7.9,Y124,78.0,3.823,3.8680000000000003,27.19400000000001,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.823,Two,RE,2.36831726332388,,1.9115
1644,Y1.0Ba1.8Sr0.2Cu4.0O7.9,Y124,78.0,3.82,3.866,27.176,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.82,Two,RE,2.3684195276713287,,1.91
1645,Y1.0Ba1.6Sr0.4Cu4.0O7.9,Y124,79.0,3.805,3.862,27.122,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.805,Two,RE,2.388787352582965,,1.9025
1650,Y1.0Ba1.4Sr0.6Cu4.0O7.8,Y124,78.5,3.802,3.86,27.068,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.802,Two,RE,2.369033113756052,,1.901
1651,Y1.0Ba1.2Sr0.8Cu4.0O7.9,Y124,79.0,3.799,3.8560000000000003,27.021,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.799,Two,RE,2.3531398616574877,,1.8995
1652,Y1.0Ba2.0Cu3.0O6.9,Y123,92.5,3.823,3.892,11.684000000000001,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.823,Two,RE,2.2966620333549006,,1.9115
1653,Y1.0Ba1.8Sr0.2Cu3.0O6.8,Y123,90.5,3.815,3.883,11.655999999999999,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.815,Two,RE,2.2676527016518673,,1.9075
1656,Y0.95Ca0.05Ba1.6Sr0.4Cu4.0O7.8,Y124,82.0,3.813,3.861,27.13,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.813,Two,RE,2.366451866351568,,1.9065
1657,Y0.9Ca0.1Ba1.6Sr0.4Cu4.0O7.8,Y124,85.5,3.812,3.859,27.155,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.812,Two,RE,2.3835846099786484,,1.906
1658,Y1.0Ba1.6Sr0.4Cu3.0O6.8,Y123,88.5,3.805,3.875,11.624,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.805,Two,RE,2.2338224697468334,,1.9025
1659,Y1.0Ba1.4Sr0.6Cu3.0O6.8,Y123,86.0,3.803,3.8689999999999998,11.61,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.803,Two,RE,2.220896793798982,,1.9015
1660,Y1.0Ba1.2Sr0.8Cu3.0O6.8,Y123,86.0,3.792,3.859,11.578,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.792,Two,RE,2.1862770669421128,,1.896
1661,Y1.0Ba1.0Sr1.0Cu3.0O6.8,Y123,83.5,3.792,3.85,11.552999999999999,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.792,Two,RE,2.166015127577497,,1.896
1662,Y1.0Ba0.8Sr1.2Cu3.0O6.8,Y123,82.0,3.781,3.842,11.527000000000001,PR04111209,"HISAO YAMAUCHI, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKESHI SAKURAI,",PREPARATION AND PROPERTIES OF SUPERCONDUCTING Y(BA1-XSRX)2CU4O8,"PHYS.REV.BA,41(1990)11209",1990.0,3.781,Two,RE,2.136258266168138,,1.8905
1680,Y1.0Ba2.0Cu4.0O7.9860000000000015,Y124,80.0,3.841,3.8710000000000004,27.24,PHC1680482,"E.JILEK, E.KALDIS, E.N.VAN EENIGE, J.KARPINSKI, R.GRIESSEN, R.J.WIJNGAARDEN, S.RUSIECKI,",SUPERCONDUCTIVITY AT 108 K IN YBA2CU4O8 AT PRESSURES UP TO 12GPA,"PHYSICA C,186(1990)482",1990.0,3.841,Two,RE,2.333506366216629,,1.9205
1747,Ho1.0Ba2.0Cu3.0O7.0,RE123,95.0,3.818,3.89,11.669,SSC0640727,"A.WITTLIN, E.GARCIA-GONALEZ, F.GARCIA-ALVARADO, HJ.MATTAUSCH, L.GENZEL, M.CARDONA, R.LIU,",INFRARED AND RAMAN SPECTRA OF THE MBA2CU3O7-TYPE HIGH-TC SUPERCONDUCTORS,"SOLID STATE COMMUN.,64(1987)727",1987.0,3.818,Two,RE,2.3654267149523673,,1.909
1816,Y1.0Ba2.0Cu2.88Fe0.12O7.0,Y123,77.3,3.861,,11.682,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.861,Two,RE,2.3250418863753826,,1.9305
1817,Y1.0Ba2.0Cu2.85Fe0.15O7.0,Y123,73.7,3.861,,11.675999999999998,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.861,Two,RE,2.320179020927874,,1.9305
1818,Y1.0Ba2.0Cu2.775Fe0.225O7.0,Y123,57.6,3.865,,11.68,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.865,Two,RE,2.326578911033545,,1.9325
1819,Y1.0Ba2.0Cu2.7Fe0.3O7.15,Y123,36.0,3.865,,11.668,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.865,Two,RE,2.31685318013853,,1.9325
1834,Tl1.0Sr1.3Nd0.7Ca1.0Cu2.0O7.0,Tl1212,81.0,3.8280000000000003,,11.987,PHC1680521,"GEORGE H. KWEI, M.A.SUBRAMANIAN,",STRUCTURE OF TI(SR0.65ND0.35)2CACU2O7NEUTRON POWDER DEFFRACTION STUDY OF CATI0N ORDERING AND OXYGENSTOICHIOMETRY,"PHYSICA C,186(1990)521",1990.0,3.8280000000000003,Two,Tl,2.3524196825004964,,1.9140000000000001
1835,Tl0.5Pb0.5Sr2.0Ca1.0Cu2.0O7.0,Tl1212,85.0,3.802,,12.107000000000001,PHC1590245,"A.W. SLEIGHT, J. GOPALAKRISHNAN, J.B. PARISE, M.A. SUBRAMANIAN, P.L. GAI,","THE SUPERCONDUCTORS (Tl,Pb)SrCaCu2O7 AND (Tl,Pb)Sr2Ca2Cu3O9: neutron POWDER DIFFRACTION, HIGH RESOLUTION ELECTRON MICROSCOPY AND X-RAY ABSORPTION STUDIES","Physica.C,159(1989)245-254",1989.0,3.802,Two,Tl,2.3935541531594584,,1.901
1836,Y1.0Ba2.0Cu3.0O7.0,Y123,89.8,3.82,3.885,11.675999999999998,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.82,Two,RE,2.2878097279027223,,1.91
1837,Y1.0Ba2.0Cu2.985Fe0.015O7.0,Y123,90.0,3.822,3.885,11.68,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.822,Two,RE,2.292630628104728,,1.911
1838,Y1.0Ba2.0Cu2.97Fe0.03O7.0,Y123,89.2,3.825,3.885,11.672,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.825,Two,RE,2.2885152923635506,,1.9125
1839,Y1.0Ba2.0Cu2.955Fe0.045O7.0,Y123,86.7,3.8289999999999997,3.8810000000000002,11.677999999999999,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.8289999999999997,Two,RE,2.2965361376183893,,1.9144999999999999
1840,Y1.0Ba2.0Cu2.94Fe0.06O7.0,Y123,86.4,3.8339999999999996,3.8789999999999996,11.677,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.8339999999999996,Two,RE,2.299673134802969,,1.9169999999999998
1841,Y1.0Ba2.0Cu2.925Fe0.075O7.0,Y123,86.4,3.842,3.8680000000000003,11.677999999999999,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.842,Two,RE,2.306799571992217,,1.921
1842,Y1.0Ba2.0Cu2.91Fe0.09O7.0,Y123,82.8,3.852,3.861,11.686,PRB0396667,"A.R.MOODENBAUGH, J.TAFTO, M.SUENAGA, R.L.SABATINI, YOUWEN XU,","MICROSTRUCTURE,LATTICE PARAMETERS,AND SUPERCONDUCTIVITY OF YBA2(CU1-XFEX)3O7-Z","PHYS.REV.B.,39(1989)6667",1989.0,3.852,Two,RE,2.321178342107226,,1.926
1853,Bi2.0Sr2.0Ca1.0Cu1.0O8.0,Bi2212,77.0,3.8139999999999996,,30.52,PHC1680493,"CARLOS FAINSTEIN, CELIA SARAGOVI, PABLO ETCHEGOIN, STELLA DUHALDE,",IRON DOPING AND MOSSBAUER SPECTROSCOPY IN BI-SR-CA-CU CERAMICSUPERCONDUCTORS,"PHUSOCA C,185(1990)493",1990.0,3.8139999999999996,Two,Bi,2.4223342563453283,,1.9069999999999998
1950,Tl1.0Ba2.0Ca0.9Gd0.1Cu2.0O7.0,Tl1212,91.8,3.872,,12.675,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.872,Two,Tl,2.736060365360194,,1.936
1951,Tl1.0Ba2.0Ca0.8Gd0.2Cu2.0O7.0,Tl1212,93.6,3.887,,12.63,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.887,Two,Tl,2.724654099868843,,1.9435
1957,Tl1.0Ba2.0Ca0.8Y0.2Cu2.0O7.0,Tl1212,97.6,3.861,,12.729000000000001,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.861,Two,Tl,2.7551067652908277,,1.9305
1958,Tl1.0Ba2.0Ca0.65Y0.35Cu2.0O7.0,Tl1212,102.0,3.865,,12.649000000000001,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.865,Two,Tl,2.7174763918210196,,1.9325
1959,Tl1.0Ba2.0Ca0.6Y0.4Cu2.0O7.0,Tl1212,95.8,3.8680000000000003,,12.623,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.8680000000000003,Two,Tl,2.706547963054721,,1.9340000000000002
1963,Tl1.0Ba2.0Ca1.0Cu2.0O7.0,Tl1212,81.6,3.847,,12.770999999999999,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.847,Two,Tl,2.7657526130827534,,1.9235
1964,Tl1.0Ba2.0Ca0.9Nd0.1Cu2.0O7.0,Tl1212,90.8,3.8680000000000003,,12.729000000000001,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.8680000000000003,Two,Tl,2.7604656466318414,,1.9340000000000002
1965,Tl1.0Ba2.0Ca0.8Nd0.2Cu2.0O7.0,Tl1212,96.3,3.888,,12.697000000000001,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0,3.888,Two,Tl,2.7594996996260086,,1.944
1972,Y1.0Ba2.0Cu3.0O6.8,Y123,89.5,3.82,3.886,11.66,TH1220431,"A.J.ZALESKI, A.JEZOWSKI, C.SULKOWSKI, E.TROJNAR, J.KLAMUT, J.MUCHA, J.RAFALOWICZ, J.STEPIEN-DAMM, K.ROGACKI, M.HOROBIOWSKI, R.HORYN, Z.BUKOWSKI,",THERMAL CONDUCTIVITY AND ELECTRICAL RESISTIVITY OF THE HIGH-TC SUPERCONDUCTOR Y(1)BA(2)CU(3)O(9-Z),"PHYS.REV.A,122(1987)431",1987.0,3.82,Two,RE,2.27484208670937,,1.91
1973,Y1.0Ba2.0Cu2.94Ni0.06O7.0,Y123,82.7,3.826,3.888,11.668,PHC1700071,"B.ULLMANN, H.C.FREYHARDT, K.HEINEMANN, R.WORDENWEBER,","ASPECTS OF SUBSTITUTION OF MAGNETIC IONS FE, NI AND GD IN YBCOHTSC","PHYSICA C,179(1990)71",1990.0,3.826,Two,RE,2.286062877017045,,1.913
1974,Y1.0Ba2.0Cu2.85Ni0.15O7.0,Y123,74.6,3.827,3.887,11.668,PHC1700071,"B.ULLMANN, H.C.FREYHARDT, K.HEINEMANN, R.WORDENWEBER,","ASPECTS OF SUBSTITUTION OF MAGNETIC IONS FE, NI AND GD IN YBCOHTSC","PHYSICA C,179(1990)71",1990.0,3.827,Two,RE,2.2868523719688767,,1.9135
1984,Y1.0Ba2.0Cu2.835Fe0.165O6.98,Y123,69.3,3.864,,11.675999999999998,PHC1700071,"B.ULLMANN, H.C.FREYHARDT, K.HEINEMANN, R.WORDENWEBER,","ASPECTS OF SUBSTITUTION OF MAGNETIC IONS FE, NI AND GD IN YBCOHTSC","PHYSICA C,179(1990)71",1990.0,3.864,Two,RE,2.3225475057833727,,1.932
1988,Y1.0Ba2.0Cu2.58Fe0.42O7.0,Y123,24.7,3.865,,11.627,PHC1700071,"B.ULLMANN, H.C.FREYHARDT, K.HEINEMANN, R.WORDENWEBER,","ASPECTS OF SUBSTITUTION OF MAGNETIC IONS FE, NI AND GD IN YBCOHTSC","PHYSICA C,179(1990)71",1990.0,3.865,Two,RE,2.2836235995805634,,1.9325
1989,Dy1.0Ba2.0Cu4.0O8.0,RE124,77.2,3.846,3.873,27.237,PRB0397347,"DONALD E.MORRIS, JANICE H.NICKEL, JEFFREY S.SCOTT, JOHN Y.T.WEI, NAGGI G.ASMAR,",EIGHT NEW HIGH-TEMPERATURE SUPERCONDUCTORS WITH THE 1:2:4 STRUCTURE,"PHYS.REV.B.,39(1989)7347",1989.0,3.846,Two,RE,2.3101403439794312,,1.923
