num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,lata ,layers :,cu-o_a :,cu-o_p :
30618,Y1.0Ba2.0Cu2.9Ni0.1O6.95,Y123,70.0,3.822,3.884,11.678,PR06104314,3.853,Two,2.3026441815449874,1.911
30619,Y1.0Ba2.0Cu2.9Ni0.1O6.93,Y123,75.0,3.821,3.885,11.679,PR06104314,3.853,Two,2.303668310293357,1.9105
30620,Y1.0Ba2.0Cu2.9Ni0.1O6.92,Y123,81.0,3.823,3.884,11.679,PR06104314,3.8535,Two,2.303668310293357,1.9115
30914,Er1.0Ba2.0Cu3.0O6.93,RE123,91.0,3.816,3.886,11.683,PR06111752,3.8510000000000004,Two,2.297209018033208,1.908
30916,Er1.0Ba2.0Cu2.94Zn0.06O6.92,RE123,69.0,3.813,3.887,11.683,PR06111752,3.85,Two,2.297209018033208,1.9065
30917,Er1.0Ba2.0Cu2.88Zn0.12O6.92,RE123,52.0,3.819,3.881,11.689,PR06111752,3.85,Two,2.2918999229653267,1.9095
30918,Er1.0Ba2.0Cu2.82Zn0.18O6.91,RE123,50.0,3.818,3.884,11.689,PR06111752,3.8510000000000004,Two,2.2918999229653267,1.909
30919,Er1.0Ba2.0Cu2.76Zn0.24O6.89,RE123,36.0,3.821,3.88,11.69,PR06111752,3.8505,Two,2.291015073787347,1.9105
30920,Er1.0Ba2.0Cu2.7Zn0.3O6.86,RE123,32.0,3.829,3.876,11.699000000000002,PR06111752,3.8525,Two,2.283051431185524,1.9145
30923,Er1.0Ba2.0Cu2.97Fe0.03O6.94,RE123,88.0,3.836,3.867,11.683,PR06111752,3.8515,Two,2.297209018033208,1.918
30924,Er1.0Ba2.0Cu2.94Zn0.03Fe0.03O6.94,RE123,76.0,3.838,3.86,11.682,PR06111752,3.8489999999999998,Two,2.2980938672111875,1.919
30925,Er1.0Ba2.0Cu2.91Zn0.06Fe0.03O6.93,RE123,63.0,3.834,3.865,11.683,PR06111752,3.8495,Two,2.297209018033208,1.917
30926,Er1.0Ba2.0Cu2.85Zn0.12Fe0.03O6.94,RE123,50.0,3.839,3.863,11.683,PR06111752,3.8510000000000004,Two,2.297209018033208,1.9195
30927,Er1.0Ba2.0Cu2.78Zn0.18Fe0.03O6.93,RE123,46.0,3.84,3.859,11.686,PR06111752,3.8495,Two,2.2945544704992673,1.92
30928,Er1.0Ba2.0Cu2.73Zn0.24Fe0.03O6.92,RE123,43.0,3.836,3.858,11.688,PR06111752,3.847,Two,2.2927847721433063,1.918
30931,Er1.0Ba2.0Cu2.91Fe0.09O6.96,RE123,83.0,3.854,3.854,11.681,PR06111752,3.854,Two,2.2989787163891684,1.927
30932,Er1.0Ba2.0Cu2.88Zn0.03Fe0.09O6.95,RE123,65.0,3.859,3.859,11.681,PR06111752,3.859,Two,2.2989787163891684,1.9295
30933,Er1.0Ba2.0Cu2.85Zn0.06Fe0.09O6.96,RE123,46.0,3.856,3.856,11.68,PR06111752,3.856,Two,2.299863565567148,1.928
30934,Er1.0Ba2.0Cu2.79Zn0.12Fe0.09O6.95,RE123,42.0,3.863,3.863,11.68,PR06111752,3.863,Two,2.299863565567148,1.9315
30935,Er1.0Ba2.0Cu2.73Zn0.18Fe0.09O6.94,RE123,37.0,3.86,3.86,11.678,PR06111752,3.86,Two,2.3016332639231076,1.93
30936,Er1.0Ba2.0Cu2.67Zn0.24Fe0.09O6.94,RE123,32.0,3.861,3.861,11.6775,PR06111752,3.861,Two,2.3020756885120983,1.9305
30938,Er1.0Ba2.0Cu2.82Fe0.18O6.97,RE123,72.0,3.853,3.853,11.68,PR06111752,3.853,Two,2.299863565567148,1.9265
30939,Er1.0Ba2.0Cu2.79Zn0.03Fe0.18O6.97,RE123,44.0,3.853,3.853,11.683,PR06111752,3.853,Two,2.297209018033208,1.9265
30940,Er1.0Ba2.0Cu2.76Zn0.06Fe0.18O6.97,RE123,25.0,3.856,3.856,11.684,PR06111752,3.856,Two,2.296324168855228,1.928
30941,Er1.0Ba2.0Cu2.7Zn0.12Fe0.18O6.95,RE123,23.0,3.856,3.856,11.683,PR06111752,3.856,Two,2.297209018033208,1.928
30942,Er1.0Ba2.0Cu2.64Zn0.18Fe0.18O6.95,RE123,21.0,3.851,3.851,11.684,PR06111752,3.851,Two,2.296324168855228,1.9255
30960,Sm1.0Ba1.9Pr0.1Cu3.0O6.99,RE123,56.4,3.853,3.9,11.7,PR06112404,3.8765,Two,2.282166582007546,1.9265
30961,Sm1.0Ba1.85Pr0.15Cu3.0O7.02,RE123,35.0,3.85,3.898,11.69,PR06112404,3.8739999999999997,Two,2.291015073787347,1.925
30962,Sm1.0Ba1.8Pr0.2Cu3.0O7.04,RE123,26.5,3.862,3.888,11.665,PR06112404,3.875,Two,2.313136303236851,1.931
31020,Hg0.95Re0.05Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.52,3.85366,,15.7424,PR06115454,3.85366,Three,,1.92683
31021,Hg0.9Re0.1Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.62,3.85132,,15.6922,PR06115454,3.85132,Three,,1.92566
31022,Hg0.85Re0.15Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.92,3.85635,,15.6973,PR06115454,3.85635,Three,,1.928175
31023,Hg0.82Re0.18Ba2.0Ca2.0Cu3.0O8.0,Hg1223,133.12,3.85196,,15.6863,PR06115454,3.85196,Three,,1.92598
31024,Hg0.8Re0.2Ba2.0Ca2.0Cu3.0O8.0,Hg1223,133.12,3.85343,,15.6843,PR06115454,3.85343,Three,,1.926715
31025,Hg0.75Re0.25Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.72,3.85488,,15.7104,PR06115454,3.85488,Three,,1.92744
31302,La1.9Sr0.1Cu1.0O4.01,T,29.0,3.783021279348029,5.35,13.22,PR06205989,5.35,One,2.4077379839658155,1.8915106396740144
31303,La1.85Sr0.15Cu1.0O3.99,T,33.0,3.7759502115361636,5.34,13.237,PR06205989,5.34,One,2.4131073916938073,1.8879751057680818
31304,La1.8Sr0.2Cu1.0O3.95,T,29.0,3.772414677630231,5.335,13.246,PR06205989,5.335,One,2.415950019314509,1.8862073388151155
31305,La1.75Sr0.25Cu1.0O3.93,T,15.0,3.768879143724298,5.33,13.26,PR06205989,5.33,One,2.4203718845022673,1.884439571862149
32205,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,61.0,3.8915,,9.529,PRL0800385,3.8915,One,,1.94575
32206,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,97.0,3.8828,,9.523,PRL0800385,3.8828,One,,1.9414
32207,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,97.0,3.8825,,9.51,PRL0800385,3.8825,One,,1.94125
32208,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,96.0,3.8788,,9.498,PRL0800385,3.8788,One,,1.9394
32209,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,80.0,3.8742,,9.493,PRL0800385,3.8742,One,,1.9371
32210,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,80.0,3.8721,,9.482,PRL0800385,3.8721,One,,1.93605
32328,La1.85Sr0.038Ba0.11199999999999999Cu1.0O4.0,T,32.0,3.78905,,13.2979,PRL0833289,3.78905,One,2.432342505260556,1.894525
32329,La1.8419999999999999Nd0.008Sr0.036000000000000004Ba0.114Cu1.0O3.98,T,31.7,3.78524,,13.2829,PRL0833289,3.78524,One,2.427604792559386,1.89262
32330,La1.8119999999999998Nd0.038Sr0.026000000000000002Ba0.124Cu1.0O4.0,T,31.1,3.78607,,13.2868,PRL0833289,3.78607,One,2.42883659786169,1.893035
32331,La1.776Nd0.07400000000000001Sr0.013999999999999999Ba0.136Cu1.0O4.03,T,30.0,3.78627,,13.2817,PRL0833289,3.78627,One,2.4272257755432927,1.893135
32332,La1.736Nd0.11599999999999999Ba0.15Cu1.0O4.03,T,29.0,3.78601,,13.28,PRL0833289,3.78601,One,2.426688834770493,1.893005
32333,La1.85Sr0.15Cu1.0O4.01,T,36.0,3.7773,,13.2378,PRL0833289,3.7773,One,2.4133600697045363,1.88865
32334,La1.85Sr0.12Ca0.016Ba0.013999999999999999Cu1.0O3.99,T,34.1,3.778,,13.2357,PRL0833289,3.778,One,2.4126967899263727,1.889
32335,La1.85Sr0.09Ca0.034Ba0.026000000000000002Cu1.0O3.99,T,32.2,3.7783,,13.2302,PRL0833289,3.7783,One,2.4109596286026105,1.88915
32336,La1.85Sr0.06Ca0.05Ba0.04Cu1.0O3.99,T,30.0,3.7796,,13.2272,PRL0833289,3.7796,One,2.410012086062377,1.8898
32337,La1.85Sr0.016Ca0.07400000000000001Ba0.06Cu1.0O4.01,T,25.4,3.7838,,13.239,PRL0833289,3.7838,One,2.4137390867206303,1.8919
32341,La1.798Nd0.052000000000000005Ca0.15Cu1.0O3.96,T,31.6,3.779287755543364,5.33694,13.1778,PRL0833289,5.34083,One,2.3944092188998582,1.889643877771682
32342,La1.736Nd0.114Ca0.138Ba0.012Cu1.0O4.02,T,29.4,3.781112091038825,5.33619,13.1708,PRL0833289,5.341745,One,2.3921982863059794,1.8905560455194126
32343,La1.65Nd0.2Ca0.122Ba0.027999999999999997Cu1.0O3.99,T,27.1,3.784972894064104,5.3352900000000005,13.1597,PRL0833289,5.344025,One,2.3886923789071144,1.892486447032052
32344,La1.5619999999999998Nd0.28800000000000003Ca0.106Ba0.044000000000000004Cu1.0O3.98,T,23.0,3.788013453223206,5.33389,13.1492,PRL0833289,5.345475,One,2.3853759800162955,1.894006726611603
33019,Eu1.0Ba2.0Cu3.0O6.9,RE123,94.0,3.823,3.8922,11.627,PHC3550023,3.8576,Two,2.3467605720000946,1.9115
33020,Eu0.9Pr0.1Ba2.0Cu3.0O6.78,RE123,83.0,3.8447,3.9089,11.5915,PHC3550023,3.8768,Two,2.3781727178183902,1.92235
33021,Eu0.8Pr0.2Ba2.0Cu3.0O6.7,RE123,65.0,3.8702,3.9093,11.5361,PHC3550023,3.88975,Two,2.4271933622784903,1.9351
33022,Eu0.7Pr0.3Ba2.0Cu3.0O6.66,RE123,41.0,3.8521,3.902,11.6118,PHC3550023,3.87705,Two,2.360210279505393,1.92605
33024,Eu1.0Ba1.9Pr0.1Cu3.0O6.75,RE123,73.0,3.7914,3.8757,11.6856,PHC3550023,3.83355,Two,2.2949084101704584,1.8957
33025,Eu1.0Ba1.8Pr0.2Cu3.0O6.69,RE123,46.0,3.8165,3.8771,11.7386,PHC3550023,3.8468,Two,2.248011403737512,1.90825
33030,Eu0.6Pr0.4Ba1.7Sr0.3Cu3.0O6.93,RE123,28.0,3.8303,3.898,11.6706,PHC3550023,3.86415,Two,2.308181147840161,1.91515
33031,Eu0.6Pr0.4Ba1.6Sr0.4Cu3.0O7.0,RE123,29.0,3.8483,3.9026,11.6313,PHC3550023,3.87545,Two,2.342955720534781,1.92415
33032,Eu0.6Pr0.4Ba1.5Sr0.5Cu3.0O6.89,RE123,34.0,3.8395,3.9084,11.6945,PHC3550023,3.87395,Two,2.2870332524864363,1.91975
33034,Eu1.0Ba1.5Pr0.3Sr0.2Cu3.0O6.81,RE123,28.0,3.8255,3.916,11.6113,PHC3550023,3.87075,Two,2.360652704094383,1.91275
33035,Eu1.0Ba1.4Pr0.3Sr0.3Cu3.0O6.92,RE123,29.0,3.8116,3.9031,11.707,PHC3550023,3.85735,Two,2.275972637761684,1.9058
33036,Eu1.0Ba1.3Pr0.3Sr0.4Cu3.0O7.0,RE123,30.0,3.8014,3.8981,11.6771,PHC3550023,3.84975,Two,2.3024296281832908,1.9007
33037,Eu1.0Ba1.2Pr0.3Sr0.5Cu3.0O6.89,RE123,32.0,3.8165,3.9068,11.7431,PHC3550023,3.86165,Two,2.244029582436601,1.90825
33038,Eu0.9Sr0.1Ba1.6Pr0.1Cu3.0O6.58,RE123,32.0,3.8437,3.8828,11.642,PHC3550023,3.86325,Two,2.3334878343303935,1.92185
33039,Eu0.8Sr0.2Ba1.6Pr0.1Cu3.0O6.78,RE123,51.0,3.8444,3.8753,11.6443,PHC3550023,3.85985,Two,2.331452681221039,1.9222
33040,Eu0.7Sr0.3Ba1.6Pr0.1Cu3.0O6.91,RE123,54.0,3.8374,3.8657,11.6919,PHC3550023,3.85155,Two,2.289333860349184,1.9187
33041,Eu0.6Sr0.4Ba1.6Pr0.1Cu3.0O7.06,RE123,50.0,3.8151,3.8919,11.8929,PHC3550023,3.8535,Two,2.1114791755751776,1.90755
33042,Eu0.5Sr0.5Ba1.6Pr0.1Cu3.0O7.07,RE123,42.0,3.8085,3.8925,11.7019,PHC3550023,3.8505,Two,2.2804853685693827,1.90425
33075,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,98.0,3.879,,9.532,PHC3560141,3.879,One,,1.9395
33076,Hg1.0Ba2.0Cu0.99Mg0.01O4.0,Hg1201,94.0,3.881,,9.535,PHC3560141,3.881,One,,1.9405
33077,Hg1.0Ba2.0Cu0.98Mg0.02O4.0,Hg1201,89.0,3.883,,9.534,PHC3560141,3.883,One,,1.9415
33078,Hg1.0Ba2.0Cu0.97Mg0.03O4.0,Hg1201,85.0,3.884,,9.532,PHC3560141,3.884,One,,1.942
33079,Hg1.0Ba2.0Cu0.99Zn0.01O4.0,Hg1201,89.0,3.882,,9.532,PHC3560141,3.882,One,,1.941
33080,Hg1.0Ba2.0Cu0.98Zn0.02O4.0,Hg1201,85.0,3.882,,9.536,PHC3560141,3.882,One,,1.941
33081,Hg1.0Ba2.0Cu0.97Zn0.03O4.0,Hg1201,78.0,3.884,,9.534,PHC3560141,3.884,One,,1.942
33082,Hg1.0Ba2.0Cu0.99Fe0.01O4.0,Hg1201,96.0,3.879,,9.519,PHC3560141,3.879,One,,1.9395
33083,Hg1.0Ba2.0Cu0.98Fe0.02O4.0,Hg1201,96.0,3.876,,9.515,PHC3560141,3.876,One,,1.938
33084,Hg1.0Ba2.0Cu0.97Fe0.03O4.0,Hg1201,95.0,3.875,,9.504,PHC3560141,3.875,One,,1.9375
33085,Hg1.0Ba2.0Cu0.99Co0.01O4.0,Hg1201,96.0,3.88,,9.526,PHC3560141,3.88,One,,1.94
33086,Hg1.0Ba2.0Cu0.98Co0.02O4.0,Hg1201,96.0,3.879,,9.521,PHC3560141,3.879,One,,1.9395
33087,Hg1.0Ba2.0Cu0.97Co0.03O4.0,Hg1201,94.0,3.877,,9.508,PHC3560141,3.877,One,,1.9385
33088,Hg1.0Ba2.0Cu0.99Ni0.01O4.0,Hg1201,96.0,3.88,,9.525,PHC3560141,3.88,One,,1.94
33089,Hg1.0Ba2.0Cu0.98Ni0.02O4.0,Hg1201,94.0,3.88,,9.524,PHC3560141,3.88,One,,1.94
33090,Hg1.0Ba2.0Cu0.97Ni0.03O4.0,Hg1201,95.0,3.879,,9.526,PHC3560141,3.879,One,,1.9395
33103,Y0.7Ca0.3Ba2.0Cu3.0O6.12,Y123,35.0,3.8541,,11.8233,PHC3630080,3.8541,Two,2.4514500886831074,1.92705
33104,Eu0.7Ca0.3Ba2.0Cu3.0O6.13,RE123,26.0,3.8751,,11.8006,PHC3630080,3.8751,Two,2.193150754702744,1.93755
33105,La1.0Ba2.0Cu3.0O7.0,RE123,93.0,3.8922,3.9303,11.8104,PHC3610040,3.91125,Two,2.1844792327585383,1.9461
33106,La1.0Ba2.0Cu3.0O7.0,RE123,93.0,3.8892,3.9264,11.8051,PHC3610040,3.9078,Two,2.189168933401833,1.9446
33136,La2.0Cu1.0O4.0,T,15.0,3.783586964772978,5.3864,13.2053,SST0140398,5.3686,One,2.403095025518669,1.891793482386489
33137,La2.0Cu1.0O4.0,T,41.0,3.770576199999146,5.426,13.2304,SST0140398,5.3792,One,2.4110227981052925,1.885288099999573
33138,Hg0.85Mo0.15Sr2.0Cu1.0O4.0,Hg1201,66.0,3.775,,8.847999999999997,SUP0140437,3.775,One,,1.8875
33139,Hg0.75Mo0.25Sr2.0Cu1.0O4.0,Hg1201,50.0,3.791,,8.818,SUP0140437,3.791,One,,1.8955
33140,Hg0.7Mo0.3Sr2.0Cu1.0O4.0,Hg1201,36.0,3.805,,8.814,SUP0140437,3.805,One,,1.9025
33141,Hg0.64Cr0.36Sr2.0Cu1.0O4.0,Hg1201,55.0,3.843,,8.714,SUP0140429,3.843,One,,1.9215
33142,Hg0.9Re0.1Sr2.0Cu1.0O4.0,Hg1201,54.0,3.784,,8.668,MPL0150261,3.784,One,,1.892
33168,Gd1.0Ba2.0Cu3.0O7.0,RE123,91.4,3.8445,3.9094,11.68,SST0140213,3.87695,Two,2.299863565567148,1.92225
33170,Gd0.95Ca0.05Ba2.0Cu3.0O7.0,RE123,81.9,3.8545,3.9079,11.698,SST0140213,3.8812,Two,2.283936280363505,1.92725
33172,Gd0.85Ca0.15Ba2.0Cu3.0O7.0,RE123,79.5,3.8547,3.9139,11.675999999999998,SST0140213,3.8843,Two,2.30340296227907,1.92735
33175,Gd0.85Pr0.1Ca0.05Ba2.0Cu3.0O7.0,RE123,70.6,3.8571,3.9114,11.764,SST0140213,3.88425,Two,2.225536234616817,1.92855
33176,Gd0.8Pr0.1Ca0.1Ba2.0Cu3.0O7.0,RE123,77.4,3.8481,3.8824,11.684,SST0140213,3.86525,Two,2.296324168855228,1.92405
33177,Gd0.75Pr0.1Ca0.15Ba2.0Cu3.0O7.0,RE123,74.2,3.8579,3.8887,11.742,SST0140213,3.8733,Two,2.245002916532379,1.92895
33178,Gd0.7Pr0.1Ca0.2Ba2.0Cu3.0O7.0,RE123,69.0,3.8507,3.8846,11.724,SST0140213,3.86765,Two,2.2609302017360218,1.92535
33182,Gd0.75Pr0.15Ca0.1Ba2.0Cu3.0O7.0,RE123,71.5,3.8386,3.8877,11.64,SST0140213,3.86315,Two,2.335257532686353,1.9193
33183,Gd0.7Pr0.15Ca0.15Ba2.0Cu3.0O7.0,RE123,72.4,3.8362,3.8757,11.668,SST0140213,3.85595,Two,2.3104817557029103,1.9181
33184,Gd0.65Pr0.15Ca0.2Ba2.0Cu3.0O7.0,RE123,66.6,3.8439,3.8896,11.698,SST0140213,3.86675,Two,2.283936280363505,1.92195
33214,La2.0Cu1.0O4.11,T,45.0,3.77453599797379,5.416,13.224,APA0740079,5.377000000000001,One,2.4090013740194607,1.887267998986895
33257,Hg1.5Pb0.5Ba2.0Y0.5Ca0.5Cu2.0O8.0,Hg2212,84.0,3.8667,,28.9804,PHC3660147,3.8667,Two,,1.93335
33272,Tl0.9Ni0.1Ba2.0Ca2.0Cu3.0O9.0,Tl1223,116.3,3.845,,15.782,PHC3410685,3.845,Three,,1.9225
33273,Tl0.8Ni0.2Ba2.0Ca2.0Cu3.0O9.0,Tl1223,113.4,3.842,,15.762,PHC3410685,3.842,Three,,1.921
33274,Tl0.7Ni0.3Ba2.0Ca2.0Cu3.0O9.0,Tl1223,111.5,3.84,,15.75,PHC3410685,3.84,Three,,1.92
33275,Tl0.6Ni0.4Ba2.0Ca2.0Cu3.0O9.0,Tl1223,109.0,3.843,,15.755,PHC3410685,3.843,Three,,1.9215
33276,Tl0.5Ni0.5Ba2.0Ca2.0Cu3.0O9.0,Tl1223,105.0,3.855,,15.787,PHC3410685,3.855,Three,,1.9275
33277,Tl1.0Ba2.0Ca2.0Cu3.0O9.0,Tl1223,118.0,3.875,,15.789,PHC3410685,3.875,Three,,1.9375
33278,Tl0.9Zn0.1Ba2.0Ca2.0Cu3.0O9.0,Tl1223,119.0,3.863,,15.778,PHC3410685,3.863,Three,,1.9315
33279,Tl0.8Zn0.2Ba2.0Ca2.0Cu3.0O9.0,Tl1223,124.0,3.841,,15.772,PHC3410685,3.841,Three,,1.9205
33280,Tl0.7Zn0.3Ba2.0Ca2.0Cu3.0O9.0,Tl1223,119.0,3.832,,15.763,PHC3410685,3.832,Three,,1.916
33281,Tl0.6Zn0.4Ba2.0Ca2.0Cu3.0O9.0,Tl1223,117.0,3.831,,15.761,PHC3410685,3.831,Three,,1.9155
33282,Tl0.4Zn0.6Ba2.0Ca2.0Cu3.0O9.0,Tl1223,113.0,3.834,,15.781,PHC3410685,3.834,Three,,1.917
33312,Dy1.0Ba1.0Sr1.0Cu3.0O7.0,RE123,82.0,3.801,3.85,11.549,PLA2880105,3.8255,Two,2.415778807882546,1.9005
33360,La1.875Ba0.065Sr0.06Cu1.0O4.0,T,10.4,3.7842,,13.2584,PHC3570256,3.7842,One,2.419866528480809,1.8921
33361,La1.875Ba0.05Sr0.075Cu1.0O4.0,T,13.5,3.7847,,13.2555,PHC3570256,3.7847,One,2.4189505706919165,1.89235
33362,La1.875Ba0.04Sr0.085Cu1.0O4.0,T,31.7,3.7834,,13.2503,PHC3570256,3.7834,One,2.4173081636221774,1.8917
33363,La1.875Ba0.025Sr0.1Cu1.0O4.0,T,30.2,3.7823,,13.2423,PHC3570256,3.7823,One,2.4147813835148875,1.89115
33404,Sm1.0Ba2.0Cu3.0O7.0,RE123,92.9,3.85,3.9,11.71,PHC3570230,3.875,Two,2.2733180902277432,1.925
33405,Eu1.0Ba2.0Cu3.0O7.0,RE123,91.4,3.84,3.89,11.69,PHC3570230,3.865,Two,2.291015073787347,1.92
33406,Gd1.0Ba2.0Cu3.0O6.98,RE123,94.2,3.84,3.9,11.71,PHC3570230,3.87,Two,2.2733180902277432,1.92
33407,Y1.0Ba2.0Cu3.0O6.93,Y123,91.4,3.82,3.89,11.66,PHC3570230,3.855,Two,2.284209864074332,1.91
33408,Y0.4Yb0.6Ba2.0Cu3.0O6.93,Y123,91.1,3.8,3.87,11.65,PHC3570230,3.835,Two,2.273968576590635,1.9
33409,Y0.2Yb0.8Ba2.0Cu3.0O6.91,Y123,91.4,3.81,3.87,11.66,PHC3570230,3.84,Two,2.284209864074332,1.905
33410,Yb1.0Ba2.0Cu3.0O6.93,RE123,89.5,3.8,3.87,11.65,PHC3570230,3.835,Two,2.326409040906552,1.9
33411,Yb0.9Lu0.1Ba2.0Cu3.0O7.0,RE123,89.5,3.8,3.87,11.66,PHC3570230,3.835,Two,2.3175605491267506,1.9
33412,Yb0.8Lu0.2Ba2.0Cu3.0O6.94,RE123,89.9,3.8,3.87,11.66,PHC3570230,3.835,Two,2.3175605491267506,1.9
33413,Yb0.7Lu0.3Ba2.0Cu3.0O7.0,RE123,89.7,3.8,3.87,11.66,PHC3570230,3.835,Two,2.3175605491267506,1.9
33414,Yb0.6Lu0.4Ba2.0Cu3.0O6.92,RE123,89.7,3.8,3.87,11.66,PHC3570230,3.835,Two,2.3175605491267506,1.9
33432,Y1.0Ba2.0Cu3.0O7.0,Y123,85.49,3.8171,3.8822,11.6734,MRB0360971,3.84965,Two,2.297933189302487,1.90855
33433,Y0.8Sm0.2Ba2.0Cu3.0O7.0,Y123,80.0,3.8171,3.884,11.6735,MRB0360971,3.85055,Two,2.2980356021773236,1.90855
33434,Y0.6Sm0.4Ba2.0Cu3.0O7.0,Y123,78.0,3.8171,3.8852,11.6735,MRB0360971,3.85115,Two,2.2980356021773236,1.90855
33443,La1.0Ba1.5Sr0.5Cu3.0O6.902,RE123,54.0,3.9047,,11.758,PHC3640575,3.9047,Two,2.230845329684698,1.95235
33444,La0.9Pr0.1Ba1.5Sr0.5Cu3.0O6.904,RE123,44.0,3.9042,,11.716,PHC3640575,3.9042,Two,2.2680089951598634,1.9521
33445,La0.8Pr0.2Ba1.5Sr0.5Cu3.0O6.9060000000000015,RE123,24.0,3.9038,,11.714,PHC3640575,3.9038,Two,2.269778693515823,1.9519
33454,La0.95Ca0.05Ba1.5Sr0.5Cu3.0O6.877999999999999,RE123,66.0,3.8987,,11.763,PHC3640575,3.8987,Two,2.2264210837947966,1.94935
33455,La0.9Ca0.1Ba1.5Sr0.5Cu3.0O6.847,RE123,68.0,3.8979,,11.742,PHC3640575,3.8979,Two,2.245002916532379,1.94895
33456,La0.85Ca0.15Ba1.5Sr0.5Cu3.0O6.819,RE123,71.0,3.8969,,11.729,PHC3640575,3.8969,Two,2.256505955846122,1.94845
33457,La0.8Ca0.2Ba1.5Sr0.5Cu3.0O6.794,RE123,73.0,3.8966,,11.686,PHC3640575,3.8966,Two,2.2945544704992673,1.9483
33458,La0.85Ca0.05Pr0.1Ba1.5Sr0.5Cu3.0O6.865,RE123,50.0,3.8971,,11.789,PHC3640575,3.8971,Two,2.2034150051673134,1.94855
33459,La0.8Ca0.1Pr0.1Ba1.5Sr0.5Cu3.0O6.856,RE123,56.0,3.9054,,11.723,PHC3640575,3.9054,Two,2.2618150509140014,1.9527
33460,La0.75Ca0.15Pr0.1Ba1.5Sr0.5Cu3.0O6.845,RE123,62.0,3.9045,,11.718,PHC3640575,3.9045,Two,2.266239296803903,1.95225
33461,La0.7Ca0.2Pr0.1Ba1.5Sr0.5Cu3.0O6.809,RE123,63.0,3.9036,,11.708,PHC3640575,3.9036,Two,2.2750877885837038,1.9518
33462,La0.75Ca0.05Pr0.2Ba1.5Sr0.5Cu3.0O6.886,RE123,33.0,3.8971,,11.698,PHC3640575,3.8971,Two,2.283936280363505,1.94855
33463,La0.7Ca0.1Pr0.2Ba1.5Sr0.5Cu3.0O6.862,RE123,40.0,3.8962,,11.688,PHC3640575,3.8962,Two,2.2927847721433063,1.9481
33464,La0.65Ca0.15Pr0.2Ba1.5Sr0.5Cu3.0O6.84,RE123,45.0,3.8905,,11.677,PHC3640575,3.8905,Two,2.3025181131010886,1.94525
33465,La0.6Ca0.2Pr0.2Ba1.5Sr0.5Cu3.0O6.809,RE123,47.0,3.8885,,11.665,PHC3640575,3.8885,Two,2.313136303236851,1.94425
33466,La0.65Ca0.05Pr0.3Ba1.5Sr0.5Cu3.0O6.896,RE123,14.0,3.8941,,11.69,PHC3640575,3.8941,Two,2.291015073787347,1.94705
33467,La0.6Ca0.1Pr0.3Ba1.5Sr0.5Cu3.0O6.872000000000001,RE123,26.0,3.8927,,11.679,PHC3640575,3.8927,Two,2.300748414745128,1.94635
33468,La0.55Ca0.15Pr0.3Ba1.5Sr0.5Cu3.0O6.851,RE123,27.0,3.8907,,11.675,PHC3640575,3.8907,Two,2.304287811457048,1.94535
33469,La0.5Ca0.2Pr0.3Ba1.5Sr0.5Cu3.0O6.829,RE123,34.0,3.8838,,11.66,PHC3640575,3.8838,Two,2.3175605491267506,1.9419
33487,La1.85Sr0.15Cu1.0FeO4.0,T,39.9,3.7713,,13.212,PHC3700163,3.7713,One,2.4052112038585247,1.88565
33515,La1.86Sr0.14Cu0.99Li0.01O4.0,T,38.25,3.7725,,13.227,PHC3700269,3.7725,One,2.4099489165596943,1.88625
33516,La1.87Sr0.13Cu0.98Li0.02O4.0,T,32.85,3.774,,13.217,PHC3700269,3.774,One,2.4067904414255814,1.887
33517,La1.885Sr0.115Cu0.965Li0.035O4.0,T,26.5,3.7797,,13.225,PHC3700269,3.7797,One,2.4093172215328718,1.88985
33518,La1.9Sr0.1Cu0.95Li0.05O4.0,T,20.0,3.7796,3.7784,13.231,PHC3700269,3.779,One,2.4112123066133395,1.8898
33563,Hg0.85Mo0.15Sr2.0Cu1.0O4.0,Hg1201,56.0,3.781,,8.868,MCP0750144,3.781,One,,1.8905
33564,Hg0.85Mo0.15Sr2.0Cu1.0O4.0,Hg1201,66.0,3.775,,8.888,MCP0750144,3.775,One,,1.8875
33565,Hg0.75Mo0.25Sr2.0Cu1.0O4.0,Hg1201,50.0,3.791,,8.818,MCP0750144,3.791,One,,1.8955
33566,Hg0.7Mo0.3Sr2.0Cu1.0O4.0,Hg1201,36.0,3.805,,8.814,MCP0750144,3.805,One,,1.9025
33630,Hg1.75Pb0.25Ba2.0Y0.7Ca0.3Cu2.0O8.0,Hg2212,70.0,3.8574,,28.8228,PHC3770146,3.8574,Two,,1.9287
