,col_id :,str3 :,lata :,latb :,latc :,cu-o_a :,cu-o_p :,d_la :
481,88782.0,Hg1201,3.8755,3.8755,9.4994,2.7709,1.9377,
482,85391.0,Hg1201,3.8816,3.8816,9.5163,2.7216,1.9408,
483,89231.0,Hg1201,3.883,3.883,9.3547,2.724,1.9415,
484,83113.0,Hg1201,3.88,3.88,9.492,2.7621,1.94,
485,87311.0,Hg1201,3.8851,3.8851,9.5263,2.7873,1.9425,
486,85392.0,Hg1201,3.8792,3.8792,9.5117,2.7393,1.9396,
487,86531.0,Hg1201,3.8832,3.8832,9.528,2.7936,1.9416,
488,291054.0,Hg1201,3.88,3.88,9.527,2.7761,1.94,
489,50261.0,Hg1201,3.8836,3.8836,9.5532,2.7857,1.9418,
490,83048.0,Hg1201,3.7769,3.7769,8.8252,2.4004,1.8884,
491,85395.0,Hg1201,3.8751,3.8751,9.4852,2.7791,1.9375,
492,151730.0,Hg1201,3.8851,3.8851,9.5263,2.7873,1.9425,
493,151729.0,Hg1201,3.8792,3.8792,9.5244,2.7782,1.9396,
494,87335.0,Hg1201,3.8839,3.8839,9.538,2.89,1.9419,
495,74064.0,Hg1201,3.87503,3.87503,9.5132,2.75985,1.9768,
496,79041.0,Hg1201,3.8731,3.8731,9.4829,2.75,1.9365,
497,82055.0,Hg1201,3.8888,3.8888,9.5464,2.8123,1.9444,
498,85394.0,Hg1201,3.8793,3.8793,9.505,2.7374,1.9396,
499,74085.0,Hg1201,3.7753,3.7753,8.8765,2.4144,1.8876,
500,82921.0,Hg1201,3.8801,3.8801,9.495,2.8295,1.94,
501,291056.0,Hg1201,3.872,3.872,9.42,2.7421,1.936,
502,74094.0,Hg1201,3.7908,3.7908,8.6915,2.0077,1.8954,
503,79056.0,Hg1201,3.8639,3.8639,9.4771,2.7388,1.9319,
504,75720.0,Hg1201,3.8791,3.8791,9.5159,2.7891,1.9395,
505,88783.0,Hg1201,3.8777,3.8777,9.5054,2.7565,1.9388,
506,87312.0,Hg1201,3.8851,3.8851,9.5202,2.7798,1.9425,
507,291057.0,Hg1201,3.876,3.876,9.39,2.7324,1.938,
508,50113.0,Hg1201,3.88407,3.88407,9.5425,2.794,1.942,
509,86993.0,Hg1201,3.876,3.876,9.4937,2.7151,1.938,
510,41642.0,Hg1201,3.8762,3.8762,9.5217,2.7803,1.9381,
511,82021.0,Hg1201,3.8986,3.8986,9.2966,2.6467,1.9493,
512,41640.0,Hg1201,3.8955,3.8955,9.5331,2.7998,1.9477,
513,85393.0,Hg1201,3.8776,3.8776,9.5005,2.7456,1.9388,
514,50114.0,Hg1201,3.90671,3.90671,9.4237,2.7517,1.9533,
515,83186.0,Hg1201,3.8845,3.8845,9.5237,2.4702,1.9422,
516,41641.0,Hg1201,3.8751,3.8751,9.5175,2.7667,1.9375,
517,81062.0,Hg1201,3.8732,3.8732,9.48088,2.7797,1.9366,
518,41669.0,Hg1201,3.85,3.85,8.6961,2.548666666666666,1.9359,
519,83153.0,Hg1201,3.874,3.874,9.504,2.7637,1.937,
520,50116.0,Hg1201,3.93882,3.93882,9.25,2.6519,1.9694,
521,50264.0,Hg1201,3.8523,3.8523,9.077,2.5778,1.9261,
522,79043.0,Hg1201,3.873,3.873,9.4829,2.7272,1.9365,
523,56427.0,Hg1201,3.8807,3.8807,9.5324,2.75895,1.9774,
524,79042.0,Hg1201,3.8731,3.8731,9.4829,2.7462,1.9365,
525,89369.0,Hg1201,3.88367,3.88367,9.5298,2.7846,1.9418,
526,77477.0,Hg1201,3.87766,3.87766,9.5073,2.7951,1.9388,
527,87041.0,Hg1201,3.8398,3.8398,8.7076,2.42935,1.9293,
528,87066.0,Hg1201,3.8895,3.8895,9.3451,2.7334,1.9447,
529,86524.0,Hg1201,3.8907,3.8907,9.5563,2.7999,1.9453,
530,78652.0,Hg1201,3.87711,3.87711,9.49814,2.6179,1.967,
531,86992.0,Hg1201,3.8771,3.8771,9.4885,2.6947,1.9385,
532,74075.0,Hg1201,3.8829,3.8829,9.5129,2.7844,1.9414,
533,63317.0,T,3.7793,3.7793,13.226,2.4124,1.8896,3.6911
534,75440.0,T,3.766,3.766,13.216,2.433,1.8833,3.6991
535,92375.0,T,3.7932,3.7932,13.1147,2.3632,1.8966,3.6353
536,65875.0,T,3.7833,3.7833,13.1918,2.414,1.8916,3.6699
537,75780.0,T,3.7858,3.7858,13.2759,2.4427,1.8929,3.7103
538,84446.0,T,3.78587,3.78587,13.1918,2.4338,1.8929,3.691
539,259585.0,T,3.788999,3.788999,13.1436,2.3527,1.8944,3.646
540,68378.0,T,3.7873,3.7873,13.2883,2.4291,1.8936,3.7039
541,68892.0,T,3.8015,3.8015,13.2176,2.4373,1.9007,3.7934
542,68893.0,T,3.8013,3.8013,13.2325,2.4228,1.9006,3.7183
543,92378.0,T,3.7701,3.7701,13.2003,2.5621,1.885,3.6696
544,92383.0,T,3.7771,3.7771,13.1981,2.464,1.8885,3.6637
545,62608.0,T,3.7966,3.7966,13.186,2.4064,1.8983,3.6672
546,184668.0,T,3.7749,3.7749,13.222,2.4064,1.8874,3.6757
547,90704.0,T,3.7802,3.7802,13.212,2.4151,1.8901,3.6544
548,83123.0,T,3.79346,3.79346,13.1533,2.3649,1.8967,3.6487
549,259583.0,T,3.78515,3.78515,13.1706,2.3838,1.8925,3.6561
550,74148.0,T,3.7712,3.7712,13.2196,2.4086,1.8856,3.6882
551,184666.0,T,3.7784,3.7784,13.208,2.4038,1.8892,3.6718
552,85269.0,T,3.7752,3.7752,13.2274,2.4153,1.8876,3.6798
553,84444.0,T,3.7769,3.7769,13.1979,2.4244,1.8884,3.661
554,236446.0,T,3.759,3.759,13.007,2.1974,1.8795,3.7077
555,65383.0,T,3.7749,3.7749,13.2231,2.4145,1.8874,3.6866
556,68894.0,T,3.8512,3.8512,13.001,2.3323,1.9256,3.6454
557,65804.0,T,3.789,3.789,13.207,2.4063,1.8945,3.6699
558,65848.0,T,3.77547,3.77547,13.2463,2.4028,1.8877,3.6983
559,69247.0,T,3.7745,3.7745,13.2404,2.4044,1.8872,3.694
560,259587.0,T,3.79253,3.79253,13.1202,2.3485,1.8962,3.6342
561,10252.0,T,3.765,3.765,13.27,2.2426,1.8825,3.7155
562,41643.0,T,3.7817,3.7817,13.2487,2.4165,1.8908,3.6884
563,84443.0,T,3.77081,3.77081,13.2174,2.4068,1.8854,3.6797
564,90707.0,T,3.8213,3.8213,13.242,2.4299,1.9106,3.6759
565,65851.0,T,3.78493,3.78493,13.1718,2.384,1.8924,3.6538
566,92382.0,T,3.8025,3.8025,13.0655,2.374,1.9012,3.6034
567,85370.0,T,3.7846,3.7846,13.1921,2.3178,1.8923,3.7017
568,85374.0,T,3.8318,3.8318,13.084,2.3184,1.9159,3.6844
569,65850.0,T,3.77682,3.77682,13.2382,2.4027,1.8884,3.6934
570,259574.0,T,3.77709,3.77709,13.2368,2.4024,1.8885,3.6904
571,92380.0,T,3.7803,3.7803,13.1576,2.4552,1.8901,3.6604
572,83122.0,T,3.78001,3.78001,13.19528,2.3883,1.89,3.663
573,184665.0,T,3.7958,3.7958,13.165,2.396,1.8979,3.6598
574,68891.0,T,3.8008,3.8008,13.3608,2.4022,1.9004,3.765
575,74147.0,T,3.779,3.779,13.1962,2.4096,1.8895,3.6685
576,74152.0,T,3.8059,3.8059,13.2516,2.4263,1.9029,3.7236
577,172823.0,T,3.7927,3.7927,13.2003,2.343,1.8963,3.7356
578,259582.0,T,3.78365,3.78365,13.1825,2.386,1.8918,3.662
579,69280.0,T,3.7825,3.7825,13.152,2.3884,1.8912,3.6486
580,92381.0,T,3.7823,3.7823,13.0848,2.4337,1.8911,3.6297
581,74151.0,T,3.7769,3.7769,13.23,2.4078,1.8884,3.6938
582,259581.0,T,3.7825,3.7825,13.1939,2.4012,1.8912,3.6679
583,84447.0,T,3.8124,3.8124,13.0817,2.3376,1.9062,3.6157
584,184669.0,T,3.7724,3.7724,13.224,2.4067,1.8862,3.6762
585,89107.0,T,3.7683,3.7683,13.259,2.4091,1.8841,3.7072
586,74153.0,T,3.8363,3.8363,13.2708,2.4829,1.9181,3.7662
587,90706.0,T,3.815,3.815,13.305,2.4121,1.9075,3.6987
588,92373.0,T,3.7798,3.7798,13.2452,2.4304,1.8899,3.6795
589,62948.0,T,3.774,3.774,13.221,2.1814,1.887,3.7812
590,92374.0,T,3.7775,3.7775,13.1942,2.5108,1.8887,3.6627
591,202492.0,T,3.7748,3.7748,13.2213,2.4049,1.8874,3.6728
592,259584.0,T,3.78745,3.78745,13.1548,2.3547,1.8937,3.6465
593,259579.0,T,3.78088,3.78088,13.2068,2.4036,1.8904,3.6714
594,68039.0,T,3.787,3.787,13.225,2.4115,1.8935,3.6834
595,74149.0,T,3.7653,3.7653,13.2361,2.4089,1.8826,3.7008
596,85369.0,T,3.8078,3.8078,13.1608,2.3821,1.9039,3.656
597,92386.0,T,3.8125,3.8125,13.0821,2.377,1.9062,3.608
598,259575.0,T,3.77767,3.77767,13.2321,2.395,1.8888,3.6891
599,75439.0,T,3.7708,3.7708,13.321,2.41635,1.8857,3.738
600,92379.0,T,3.7706,3.7706,13.1801,2.4607,1.8853,3.6587
601,39313.0,T,3.764,3.764,13.17,2.3969,1.882,3.6612
602,83121.0,T,3.77785,3.77785,13.246,2.412,1.8889,3.6876
603,69279.0,T,3.7866,3.7866,13.128,2.3932,1.8933,3.6406
604,84445.0,T,3.77903,3.77903,13.1604,2.4386,1.8895,3.6691
605,65847.0,T,3.77409,3.77409,13.2579,2.4089,1.887,3.7042
606,92385.0,T,3.7861,3.7861,13.1926,2.4538,1.893,3.6596
607,62958.0,T,3.7798,3.7798,13.216,2.392,1.8899,3.6896
608,62947.0,T,3.779,3.779,13.171,2.1732,1.8895,3.7669
609,87977.0,T,3.7782,3.7782,13.242,2.4299,1.8891,3.6759
610,63337.0,T,3.778,3.778,13.237,2.4117,1.889,3.6931
611,239894.0,T,3.7855,3.7855,13.1246,2.4254,1.8927,3.6512
612,87973.0,T,3.7802,3.7802,13.218,2.4255,1.8901,3.6746
613,180516.0,T,3.76265,3.76265,13.2329,2.3898,1.8813,3.7237
614,65873.0,T,3.7796,3.7796,13.1871,2.4132,1.8898,3.6712
615,69281.0,T,3.7812,3.7812,13.155,2.3757,1.8906,3.6505
616,65849.0,T,3.77664,3.77664,13.2386,2.4001,1.8883,3.6935
617,84491.0,T,3.7838,3.7838,13.2302,2.4171,1.8919,3.6859
618,259577.0,T,3.77939,3.77939,13.2181,2.4189,1.8896,3.6825
619,239893.0,T,3.7815,3.7815,13.1728,2.4251,1.8907,3.6673
620,85371.0,T,3.7908,3.7908,13.0594,2.2331,1.8954,3.6879
621,108997.0,T,3.731,3.731,13.2,2.0196,1.8655,3.8076
622,180519.0,T,3.76215,3.76215,13.0373,2.1889,1.881,3.6947
623,90705.0,T,3.7985,3.7985,13.312,2.4281,1.8992,3.714
624,63482.0,T,3.7793,3.7793,13.2,2.42875,1.8896,3.6722
625,259578.0,T,3.78014,3.78014,13.213,2.4047,1.89,3.6784
626,259580.0,T,3.78131,3.78131,13.2006,2.4025,1.8906,3.6671
627,239895.0,T,3.7945,3.7945,13.0753,2.394,1.8972,3.627
628,85373.0,T,3.8333,3.8333,13.0743,2.3246,1.9166,3.6555
629,180517.0,T,3.7601,3.7601,13.1881,2.263,1.88,3.69
630,92384.0,T,3.7789,3.7789,13.1599,2.4556,1.8894,3.661
631,259576.0,T,3.77858,3.77858,13.2245,2.3936,1.8892,3.679
632,259586.0,T,3.79104,3.79104,13.1302,2.3503,1.8955,3.637
633,184667.0,T,3.7754,3.7754,13.221,2.4062,1.8877,3.6754
634,80071.0,Hg2212,3.8545,3.8545,29.034,2.5085,1.9343,
635,91265.0,Hg2212,3.8161,3.8161,29.087,2.1058,1.9095,
636,55653.0,Hg2212,3.83195,3.83195,28.4176,2.3131,1.9304,
637,96049.0,Hg2212,3.85742,3.85742,28.8228,2.4435,1.9375,
638,91267.0,Hg2212,3.8058,3.8058,29.008,2.1465,1.9037,
639,91266.0,Hg2212,3.8124,3.8124,29.043,2.1578,1.9078,
640,87039.0,Hg2212,3.889,3.889,29.04,2.4393,1.9479,
641,85227.0,Hg2212,3.86253,3.86253,28.9629,2.4627,1.9423,
642,89135.0,Hg2212,3.86436,3.86436,29.0078,2.3061,1.9413,
643,96048.0,Hg2212,3.86716,3.86716,28.8433,2.441,1.9445,
644,78315.0,Hg2212,3.8606,3.8606,28.915,2.4693,1.9394,
645,91158.0,Hg2212,3.81884,3.81884,28.86649,2.2342,1.9148,
646,83183.0,Hg2212,3.8607,3.8607,29.04259,2.3175,1.9387,
647,83182.0,Hg2212,3.8632,3.8632,28.97899,2.4342,1.935,
648,89133.0,Hg2212,3.86436,3.86436,28.9881,2.3857,1.9525,
649,50651.0,Hg2212,3.8514,3.8514,28.388,2.404,1.9258,
650,80069.0,Hg2212,3.8746,3.8746,28.894,2.4791,1.9497,
651,96050.0,Hg2212,3.85554,3.85554,28.9314,2.4892,1.9343,
652,78679.0,Hg2212,3.9236,3.9236,28.993,2.4721333333333333,1.9065500000000002,
653,85239.0,Hg2212,3.86264,3.86264,28.9639,2.4619,1.9423,
654,91156.0,Hg2212,3.796,3.796,28.433,2.28665,1.8989,
655,91157.0,Hg2212,3.81766,3.81766,28.911,2.4776,1.911,
656,83181.0,Hg2212,3.86607,3.86607,28.95239,2.2988,1.9455,
657,89134.0,Hg2212,3.86433,3.86433,29.00809,2.251,1.941,
658,55654.0,Hg2212,3.8112,3.8112,28.136,2.2733,1.9172,
659,89136.0,Hg2212,3.86575,3.86575,29.01849,2.2228,1.9392,
660,80070.0,Hg2212,3.8606,3.8606,28.915,2.4693,1.9394,
661,89161.0,Hg2212,3.796,3.796,28.433,2.28665,1.8989,
662,84286.0,Hg1212,3.8628,3.8628,12.407,2.7729,1.9314,
663,84285.0,Hg1212,3.8643,3.8643,12.445,2.8163,1.9324,
664,86533.0,Hg1212,3.8684,3.8684,12.235,2.7736,1.9344000000000001,
665,79279.0,Hg1212,3.80806,3.80806,12.0048,2.2929,1.9083,
666,82057.0,Hg1212,3.8623,3.8623,12.7104,2.8255,1.9311,
667,85284.0,Hg1212,3.85807,3.85807,12.5524,2.7238,1.9293,
668,78590.0,Hg1212,3.9002,3.9002,12.5135,2.4651,1.9603,
669,74096.0,Hg1212,3.8463,3.8018,12.154,2.2399,1.9203000000000001,
670,74137.0,Hg1212,3.8543,3.8543,12.6416,2.7988,1.9271,
671,86534.0,Hg1212,3.8619,3.8619,12.434,2.5937,1.9351,
672,75853.0,Hg1212,3.8584,3.8584,12.6646,2.8115,1.9306,
673,87284.0,Hg1212,3.8014,3.8101,12.0124,2.4423000000000004,1.90395,
674,74104.0,Hg1212,3.8552,3.8552,12.6651,2.7749,1.9276,
675,74103.0,Hg1212,3.863,3.863,12.6978,2.8239,1.9315,
676,84288.0,Hg1212,3.8575,3.8575,12.295,2.70485,1.9287,
677,82056.0,Hg1212,3.8586,3.8586,12.697,2.8123,1.9293,
678,84103.0,Hg1212,3.869,3.869,12.14,2.3322333333333334,1.9399,
679,74135.0,Hg1212,3.8526,3.8526,12.6367,2.7863,1.9263,
680,78591.0,Hg1212,3.8857,3.8857,12.559,2.6876,1.9443,
681,75725.0,Hg1212,3.8493,3.8493,12.6461,2.7872,1.9246,
682,74143.0,Hg1212,3.8554,3.8554,12.6836,2.7751,1.9277,
683,86535.0,Hg1212,3.8565,3.8565,12.199,2.5054,1.9314,
684,79281.0,Hg1212,3.80806,3.80806,12.0048,2.22035,1.9479000000000002,
685,74105.0,Hg1212,3.85766,3.85766,12.6562,2.7388,1.9364,
686,75742.0,Hg1212,3.8116,3.8116,12.1337,2.3405,1.9097,
687,92621.0,Hg1212,3.8634,3.8634,12.203,2.35485,1.9403,
688,80716.0,Hg1212,3.858,3.858,12.6812,2.7987,1.929,
689,87589.0,Hg1212,3.8586,3.8586,12.697,2.8123,1.9293,
690,88531.0,Hg1212,3.8665,3.8665,12.0802,2.2324,1.9371,
691,86525.0,Hg1212,3.863,3.863,12.4683,2.6189,1.9341,
692,84287.0,Hg1212,3.8601,3.8601,12.35,2.7034,1.9301,
693,74095.0,Hg1212,3.8259,3.8259,12.0029,2.3069,1.9201,
694,75778.0,Hg1212,3.8564,3.8564,12.682,2.63725,1.94885,
695,154993.0,Hg1212,3.8053,3.8053,12.007,2.2501,1.9118,
696,56693.0,Hg1212,3.8565,3.8565,12.711,2.7671,1.9283,
697,84077.0,Hg1212,3.8712,3.8712,12.5385,2.4672,1.9375,
698,74139.0,Hg1212,3.8594,3.8594,12.6946,2.7991,1.9297,
699,87290.0,Hg1212,3.8532,3.8532,12.1199,2.1548499999999997,1.9344,
700,79280.0,Hg1212,3.80806,3.80806,12.0048,2.25068,1.9086,
701,56618.0,Hg1212,3.8523,3.8523,12.1199,2.1548499999999997,1.934,
702,40614.0,Hg1212,3.8905,3.8905,12.546,2.735,1.9789,
703,84284.0,Hg1212,3.8687,3.8687,12.496,2.8603,1.9343,
704,74078.0,Hg1212,3.87,3.87,12.537,2.6302,1.941,
705,87286.0,Hg1212,3.8152,3.8152,12.0621,2.4679,1.9076,
706,85265.0,RE123,3.806,3.861,11.653,2.3142,1.9252500000000001,
707,248514.0,RE123,3.8922,3.8922,11.621,2.2354,1.9604,
708,66633.0,RE123,3.8328,3.892,11.717,2.3387,1.933,
709,66432.0,RE123,3.89169,3.89169,11.7165,2.3022,1.9458,
710,63430.0,RE123,3.8123,3.8756,11.6576,2.293,1.9245,
711,89198.0,RE123,3.88498,3.88498,11.73878,2.3104,1.9424,
712,67080.0,RE123,3.8649,3.9243,11.783,2.2965,1.9473,
713,96693.0,RE123,3.8978,3.8978,11.6951,2.2185,1.9489,
714,74122.0,RE123,3.84215,3.88721,11.67772,2.2923,1.9392,
715,89205.0,RE123,3.88537,3.88537,11.77323,2.37,1.9455,
716,41365.0,RE123,3.8354,3.8788,11.751,2.4312,1.9319,
717,96696.0,RE123,3.8742,3.8742,11.6569,2.2264,1.9371,
718,164700.0,RE123,3.89505,3.89505,11.6897,2.2542,1.9475,
719,89162.0,RE123,3.8692,3.8692,11.6525,2.2699,1.9346,
720,89203.0,RE123,3.88606,3.88606,11.76158,2.3366,1.943,
721,67195.0,RE123,3.8971,3.9304,11.772,2.2413,1.9624,
722,65395.0,RE123,3.8851,3.8205,11.6822,2.2791,1.9305,
723,56619.0,RE123,3.88098,3.88098,11.71047,2.2426,1.9404,
724,67190.0,RE123,3.9143,3.9143,11.718,2.2568,1.9571,
725,63214.0,RE123,3.9098,3.9098,11.7058,2.1948,1.9549,
726,291031.0,RE123,3.8789,3.9114,11.6752,2.2311,1.9581,
727,67196.0,RE123,3.9153,3.9153,11.764,2.2469,1.9576,
728,41366.0,RE123,3.8379,3.8697,11.7558,2.4122,1.9249,
729,96695.0,RE123,3.8735,3.8735,11.6686,2.2508,1.9367,
730,68900.0,RE123,3.9076,3.8912,11.7127,2.2757,1.9502000000000002,
731,75679.0,RE123,3.8641,3.9189,11.764,2.2622,1.95385,
732,75681.0,RE123,3.8673,3.9165,11.7475,2.2508,1.9484,
733,151742.0,RE123,3.8617,3.9145,11.7453,2.2515,1.9482,
734,75852.0,RE123,3.8676,3.8676,11.6537,2.22,1.9465,
735,80703.0,RE123,3.8102,3.8806,11.629,2.2897,1.9228,
736,83072.0,RE123,3.8656,3.9306,11.7279,2.2517,1.957,
737,89201.0,RE123,3.88588,3.88588,11.7502,2.3265,1.9429,
738,62956.0,RE123,3.9051,3.9051,11.714,2.2155,1.9525,
739,71384.0,RE123,3.936,3.936,11.756,2.0925,1.9415,
740,66420.0,RE123,3.89134,3.89134,11.7165,2.3116,1.9456,
741,89210.0,RE123,3.88962,3.88962,11.776,2.3801,1.94725,
742,89392.0,RE123,3.8342,3.8342,11.743,2.3675,1.9171,
743,91998.0,RE123,3.8651,3.8651,11.626,2.2693,1.9325,
744,67082.0,RE123,3.8851,3.916,11.8067,2.3459,1.9553,
745,74131.0,RE123,3.8679,3.8679,11.623,2.1618,1.9339,
