num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :
150612,Tl0.5Ba2.0Ca0.5Mg1.5Cu3.5O10.0,M1223,98.0,,,14.198,PHC4680405,"A.A. Khurram, Nawazish A. Khan, M.M. Ahadian, Azam Iraji-zad,",Enhanced inter-plane coupling of Mg doped Cu0.5Tl0.5Ba2Ca2-xMgxCu3O10-z superconductors: XPS and FTIR studies,"Physica C, 468(2008)405",2008.0
150637,La1.92Ce0.08Cu1.0O4.0,T',29.0,,,,L100227001,"M. Wagenknecht, D. Koelle, R. Kleiner, S. Graser, N. Schopohl, B. Chesca, A. Tsukada, S. T. B. Goennenwein, R. Gross,",Phase Diagram of the Electron-Doped La2-xCexCuO4 Cuprate Superconductor from Andreev Bound States at Grain Boundary Junctions,"Phys.Rev.Lett., 100(2008)227001",2008.0
150653,La1.45Nd0.4Sr0.15Cu1.0O4.0,T,21.8,,,,P077214524,"J. F. Ding, X. Q. Xiang, Y. Q. Zhang, H. Liu, H. Liu,",Two-dimensional superconductivity in stripe-ordered La1.6?xNd0.4SrxCuO4 single crystals,"Phys.Rev., 77(2008)214524",2008.0
150655,La1.925Ce0.075Cu1.0O4.0,T',25.0,,,,PSS2360412,"Yuri Zuev, Thomas R. Lemberger, John A. Skinta, Tine Greibe, Michio Naito,",Vortex pinning in electron-doped cuprate superconductor La2-xCexCuO4,"phys.stat.sol.(b), 236(2003)412",2003.0
150656,La1.89Ce0.11Cu1.0O4.0,T',29.0,,,,PSS2360412,"Yuri Zuev, Thomas R. Lemberger, John A. Skinta, Tine Greibe, Michio Naito,",Vortex pinning in electron-doped cuprate superconductor La2-xCexCuO4,"phys.stat.sol.(b), 236(2003)412",2003.0
150657,La1.865Ce0.135Cu1.0O4.0,T',21.2,,,,PSS2360412,"Yuri Zuev, Thomas R. Lemberger, John A. Skinta, Tine Greibe, Michio Naito,",Vortex pinning in electron-doped cuprate superconductor La2-xCexCuO4,"phys.stat.sol.(b), 236(2003)412",2003.0
150661,Ru1.0Sr2.0Eu1.0Cu2.0O8.0,Ru1212,32.9,,,,P077214514,"M. Pozek, I. Kupcic, A. Dulcic, A. Hamzic, D. Paar, M. Basletic, E. Tafra, G. V. M. Williams,","Microwave and magnetotransport properties of RuSr2RCu2O8 (R=Eu,Gd) doped with Sn","Phys.Rev.B, 77(2008)214514",2008.0
150662,Ru0.9Sn0.1Sr2.0Eu1.0Cu2.0O8.0,Ru1212,28.4,,,,P077214514,"M. Pozek, I. Kupcic, A. Dulcic, A. Hamzic, D. Paar, M. Basletic, E. Tafra, G. V. M. Williams,","Microwave and magnetotransport properties of RuSr2RCu2O8 (R=Eu,Gd) doped with Sn","Phys.Rev.B, 77(2008)214514",2008.0
150663,Ru0.8Sn0.2Sr2.0Eu1.0Cu2.0O8.0,Ru1212,30.3,,,,P077214514,"M. Pozek, I. Kupcic, A. Dulcic, A. Hamzic, D. Paar, M. Basletic, E. Tafra, G. V. M. Williams,","Microwave and magnetotransport properties of RuSr2RCu2O8 (R=Eu,Gd) doped with Sn","Phys.Rev.B, 77(2008)214514",2008.0
150664,Ru0.7Sn0.3Sr2.0Eu1.0Cu2.0O8.0,Ru1212,29.5,,,,P077214514,"M. Pozek, I. Kupcic, A. Dulcic, A. Hamzic, D. Paar, M. Basletic, E. Tafra, G. V. M. Williams,","Microwave and magnetotransport properties of RuSr2RCu2O8 (R=Eu,Gd) doped with Sn","Phys.Rev.B, 77(2008)214514",2008.0
150665,Ru0.6Sn0.4Sr2.0Eu1.0Cu2.0O8.0,Ru1212,24.2,,,,P077214514,"M. Pozek, I. Kupcic, A. Dulcic, A. Hamzic, D. Paar, M. Basletic, E. Tafra, G. V. M. Williams,","Microwave and magnetotransport properties of RuSr2RCu2O8 (R=Eu,Gd) doped with Sn","Phys.Rev.B, 77(2008)214514",2008.0
150666,Ru1.0Sr2.0Gd1.0Cu2.0O8.0,Ru1212,50.7,,,,P077214514,"M. Pozek, I. Kupcic, A. Dulcic, A. Hamzic, D. Paar, M. Basletic, E. Tafra, G. V. M. Williams,","Microwave and magnetotransport properties of RuSr2RCu2O8 (R=Eu,Gd) doped with Sn","Phys.Rev.B, 77(2008)214514",2008.0
150667,Ru0.8Sn0.2Sr2.0Gd1.0Cu2.0O8.0,Ru1212,48.1,,,,P077214514,"M. Pozek, I. Kupcic, A. Dulcic, A. Hamzic, D. Paar, M. Basletic, E. Tafra, G. V. M. Williams,","Microwave and magnetotransport properties of RuSr2RCu2O8 (R=Eu,Gd) doped with Sn","Phys.Rev.B, 77(2008)214514",2008.0
150668,La1.92Ba0.08Cu1.0O4.0,T,29.0,,,,P077224410,"S. R. Dunsiger, Y. Zhao, Z. Yamani, W. J. L. Buyers, H. A. Dabkowska, B. D. Gaulin,",Incommensurate spin ordering and fluctuations in underdoped La2?xBaxCuO4,"Phys.Rev.B, 77(2008)224410",2008.0
150669,La1.905Ba0.095Cu1.0O4.0,T,27.0,,,,P077224410,"S. R. Dunsiger, Y. Zhao, Z. Yamani, W. J. L. Buyers, H. A. Dabkowska, B. D. Gaulin,",Incommensurate spin ordering and fluctuations in underdoped La2?xBaxCuO4,"Phys.Rev.B, 77(2008)224410",2008.0
150677,Fe1.0Sr2.0Y1.0Cu2.0O6.0,M1212,59.0,3.822,,11.365,PHB4031154,"T. Wuernisha, Y. Hata, T. Mochiku, H. Yasuoka, H. Kitazawa,",Substitution of neodymium in the FeSr2YCu2O6+z superconductor,"Physica B, 403(2008)1154",2008.0
150678,Fe1.0Sr2.0Y0.75Nd0.25Cu2.0O6.0,M1212,34.0,3.8304,,11.3952,PHB4031154,"T. Wuernisha, Y. Hata, T. Mochiku, H. Yasuoka, H. Kitazawa,",Substitution of neodymium in the FeSr2YCu2O6+z superconductor,"Physica B, 403(2008)1154",2008.0
150679,Fe1.0Sr2.0Y0.5Nd0.5Cu2.0O6.0,M1212,23.0,3.8455,,11.4212,PHB4031154,"T. Wuernisha, Y. Hata, T. Mochiku, H. Yasuoka, H. Kitazawa,",Substitution of neodymium in the FeSr2YCu2O6+z superconductor,"Physica B, 403(2008)1154",2008.0
150824,Y1.0Ba2.0Cu3.0O6.9510000000000005,Y123,91.19,,,,L101077001,"R. Khasanov, A. Shengelaya, D. Di Castro, E. Morenzoni, A. Maisuradze, I. M. Savic, K. Conder, E. Pomjakushina, A. Bussmann-Holder, H. Keller,",Oxygen Isotope Effects on the Superconducting Transition and Magnetic States Within the Phase Diagram of Y1-xPrxBa2Cu3O7-z,"Phys.Rev.Lett., 101(2008)077001",2008.0
150825,Y0.8Pr0.2Ba2.0Cu3.0O7.0,Y123,74.07,,,,L101077001,"R. Khasanov, A. Shengelaya, D. Di Castro, E. Morenzoni, A. Maisuradze, I. M. Savic, K. Conder, E. Pomjakushina, A. Bussmann-Holder, H. Keller,",Oxygen Isotope Effects on the Superconducting Transition and Magnetic States Within the Phase Diagram of Y1-xPrxBa2Cu3O7-z,"Phys.Rev.Lett., 101(2008)077001",2008.0
150826,Y0.7Pr0.3Ba2.0Cu3.0O7.0,Y123,57.97,,,,L101077001,"R. Khasanov, A. Shengelaya, D. Di Castro, E. Morenzoni, A. Maisuradze, I. M. Savic, K. Conder, E. Pomjakushina, A. Bussmann-Holder, H. Keller,",Oxygen Isotope Effects on the Superconducting Transition and Magnetic States Within the Phase Diagram of Y1-xPrxBa2Cu3O7-z,"Phys.Rev.Lett., 101(2008)077001",2008.0
150827,Y0.6Pr0.4Ba2.0Cu3.0O6.9289999999999985,Y123,44.8,,,,L101077001,"R. Khasanov, A. Shengelaya, D. Di Castro, E. Morenzoni, A. Maisuradze, I. M. Savic, K. Conder, E. Pomjakushina, A. Bussmann-Holder, H. Keller,",Oxygen Isotope Effects on the Superconducting Transition and Magnetic States Within the Phase Diagram of Y1-xPrxBa2Cu3O7-z,"Phys.Rev.Lett., 101(2008)077001",2008.0
150828,Y0.55Pr0.45Ba2.0Cu3.0O7.0,Y123,36.5,,,,L101077001,"R. Khasanov, A. Shengelaya, D. Di Castro, E. Morenzoni, A. Maisuradze, I. M. Savic, K. Conder, E. Pomjakushina, A. Bussmann-Holder, H. Keller,",Oxygen Isotope Effects on the Superconducting Transition and Magnetic States Within the Phase Diagram of Y1-xPrxBa2Cu3O7-z,"Phys.Rev.Lett., 101(2008)077001",2008.0
150829,Y0.5Pr0.5Ba2.0Cu3.0O7.0,Y123,23.12,,,,L101077001,"R. Khasanov, A. Shengelaya, D. Di Castro, E. Morenzoni, A. Maisuradze, I. M. Savic, K. Conder, E. Pomjakushina, A. Bussmann-Holder, H. Keller,",Oxygen Isotope Effects on the Superconducting Transition and Magnetic States Within the Phase Diagram of Y1-xPrxBa2Cu3O7-z,"Phys.Rev.Lett., 101(2008)077001",2008.0
150830,Y0.45Pr0.55Ba2.0Cu3.0O6.9529999999999985,Y123,14.4,,,,L101077001,"R. Khasanov, A. Shengelaya, D. Di Castro, E. Morenzoni, A. Maisuradze, I. M. Savic, K. Conder, E. Pomjakushina, A. Bussmann-Holder, H. Keller,",Oxygen Isotope Effects on the Superconducting Transition and Magnetic States Within the Phase Diagram of Y1-xPrxBa2Cu3O7-z,"Phys.Rev.Lett., 101(2008)077001",2008.0
150902,Y1.0Ba2.0Cu4.0O8.0,Y124,81.6,,,,P078100503,"N. Suresh, J. G. Storey, G. V. M. Williams, J. L. Tallon,",Pressure dependence of the oxygen isotope effect in the superconductor YBa2Cu4O8,"Phys.Rev.B, 78(2008)100503",2008.0
150903,Y1.0Ba2.0Cu4.0O7.9860000000000015,Y124,79.2,,,,PHC1680482,"E.JILEK, E.KALDIS, E.N.VAN EENIGE, J.KARPINSKI, R.GRIESSEN, R.J.WIJNGAARDEN, S.RUSIECKI,",SUPERCONDUCTIVITY AT 108 K IN YBA2CU4O8 AT PRESSURES UP TO 12GPA,"PHYSICA C,186(1990)482",1990.0
150936,Y1.0Ba2.0Cu2.82Zn0.18O7.0,Y123,32.0,,,,PHC1851379,"J.P.Franck, S.Gygax, G.Soerensen, E.Altshuler, A.Hnatiw, J.Jung, M.A.-K.Mohamed, M.K.Yu, G.I.Sproule, J.Chrzanowski, J.C.Irwin,","The oxygen isotope effect in Pr, Ca, and Zn substituted YBa2Cu3O7-z and EuBa2Cu3O7-z","Physica C, 185-189(1991)1379",1991.0
150937,La1.85Ca0.15Cu1.0O4.0,T,20.6,,,,SCI2381558,"Hans-Conrad zur Loye, K.J.Leary, S.W.Keller, W.K.Ham, T.A.Faltens, J.N.Michaels, A.M.Stacy,",Oxygen isotope effect in high-temperature oxide superconductors,"Science, 238(1989)1558",1987.0
150938,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,,,,SSC0670789,"M.Cardona, R.Liu, C.Thomsen, W.Kress, E.Schonherr, M.Bauer, L.Genzel, W.Konig,",Effect of isotopic substitution of oxygen on Tc and the phonon frequencies of high Tc superconductors,"Solid State Commun., 67(1988)789",1988.0
150939,La1.925Ba0.075Cu1.0O4.0,T,24.0,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150940,La1.91Ba0.09Cu1.0O4.0,T,29.3,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150941,La1.9Ba0.1Cu1.0O4.0,T,29.1,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150942,La1.89Ba0.11Cu1.0O4.0,T,29.1,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150943,La1.875Ba0.125Cu1.0O4.0,T,29.0,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150944,La1.85Ba0.15Cu1.0O4.0,T,29.1,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150945,La1.825Ba0.175Cu1.0O4.0,T,24.6,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150946,La1.8Ba0.2Cu1.0O4.0,T,23.4,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150947,La1.88Sr0.12Cu1.0O4.0,T,29.4,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150948,La1.88Sr0.12Cu1.0O4.0,T,29.1,3.7813,,13.224,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150949,La1.87Sr0.13Cu1.0O4.0,T,34.4,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150950,La1.86Sr0.14Cu1.0O4.0,T,36.9,,,,SCI2501390,"M.K.Crawford, W.E.Fameth, E.M.McCarron, R.L.Harlow, A.H.Moudden,",Oxygen isotope effect and structural phase transitions in La2CuO4-based superconductors,"Science, 250(1990)1390",1990.0
150951,Nd1.85Ce0.15Cu1.0O4.0,T',24.5,,,,PHC1851385,"B.Batlogg, S-W.Cheong, G.A.Thomas, S. L. Cooper, L. W. Rupp Jr, D. H. Rapkine, A. S. Cooper,",Oxygen isotope effect in Nd1.85Ce0.15CuO4,"Physica C, 185-189(1991)1385",1991.0
150952,La1.875Ca0.125Cu1.0O4.0,T,21.7,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150953,La1.84Sr0.05Ca0.11Cu1.0O4.0,T,33.2,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150955,La1.912Ca0.0875Cu1.0O4.0,T,16.0,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150956,La1.9Ca0.1Cu1.0O4.0,T,19.5,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150957,La1.9Ca0.1Cu1.0O4.0,T,19.5,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150958,La1.9Ca0.1Cu1.0O4.0,T,19.5,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150959,La1.9Ca0.1Cu1.0O4.0,T,19.5,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150960,La1.887Ca0.1125Cu1.0O4.0,T,20.1,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150961,La1.85Sr0.15Cu1.0O4.0,T,36.5,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150962,La1.85Sr0.15Cu0.995Ni0.005O4.0,T,33.0,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150963,La1.85Sr0.15Cu0.99Ni0.01O4.0,T,29.0,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150964,La1.85Sr0.15Cu0.985Ni0.015O4.0,T,25.5,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150965,La1.85Sr0.15Cu0.98Ni0.02O4.0,T,21.5,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150966,La1.85Sr0.15Cu0.975Ni0.025O4.0,T,16.5,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150967,La1.85Sr0.15Cu0.97Ni0.03O4.0,T,13.5,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150968,La1.834Sr0.166Cu1.0O4.0,T,35.0,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150969,La1.834Sr0.166Cu0.99Zn0.01O4.0,T,26.5,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150970,La1.9Ca0.1Cu1.0O4.0,T,20.0,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150971,La1.92Ca0.08Cu1.0O4.0,T,14.0,,,,PHC1850901,"N.Babushkina, A.Inyushikin, V.Ozhogin, A.Taldenkov, I.Kobrin, T.Vorob'eva, L.Moichanova, L.Damyanets, T.Uvarova, A.Kuzakov,",Oxygen isotope effect in La-Sr-Cu-O system with Tc modified by Ni and Zn doping,"Physica C, 185-189(1991)901",1991.0
150972,La1.85Sr0.15Cu1.0O4.0,T,37.43,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150973,La1.85Sr0.15Cu0.995Ni0.005O4.0,T,34.41,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150974,La1.85Sr0.15Cu0.99Ni0.01O4.0,T,30.0,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150975,La1.85Sr0.15Cu0.985Ni0.015O4.0,T,25.9,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150976,La1.85Sr0.15Cu98.0Ni0.02O4.0,T,21.96,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150977,La1.85Sr0.15Cu0.975Ni0.025O4.0,T,16.6,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150978,La1.85Sr0.15Cu0.97Ni0.03O4.0,T,12.7,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150979,La1.85Sr0.15Cu0.996Zn0.004O4.0,T,32.7,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150980,La1.85Sr0.15Cu0.992Zn0.008O4.0,T,28.5,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150981,La1.85Sr0.15Cu0.988Zn0.012O4.0,T,23.7,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150982,La1.85Sr0.15Cu0.984Zn0.016O4.0,T,19.0,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150983,La1.85Sr0.15Cu0.978Zn0.022O4.0,T,13.6,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150984,La1.85Sr0.15Cu1.0O4.0,T,37.5,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150985,La1.85Sr0.15Cu0.997Fe0.003O4.0,T,33.6,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150986,La1.85Sr0.15Cu0.995Fe0.005O4.0,T,30.82,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150987,La1.85Sr0.15Cu0.993Fe0.006999999999999999O4.0,T,26.25,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150988,La1.85Sr0.15Cu0.992Fe0.008O4.0,T,24.73,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150989,La1.85Sr0.15Cu0.991Fe0.009000000000000001O4.0,T,19.85,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150990,La1.85Sr0.15Cu0.99Fe0.01O4.0,T,17.7,,,,APS0010359,"V.Ozhogin, N.Babushkina, A.Inyushikin, A.Taldenkov,",Anomalously enhanced oxygen isotope effect in La1.85Sr0.15CuO4 doped with Fe,"Appl.Supercond., 1(1993)359",1993.0
150991,La1.85Ca0.15Cu1.0O4.0,T,22.1,,,,PHC1851345,"M.K.Crawford, W.E.Fameth, R.Miao, R.L.Harlow, C.C.Torardi, E.M.McCarron, Du Pont Co,",Oxygen isotope effect and structural phase transitions in La2-xMxCuO4,"Physica C, 185-189(1991)1345",1991.0
150992,La1.85Sr0.15Cu1.0O4.0,T,38.0,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
150993,La1.85Sr0.15Cu0.9975Co0.0025O4.0,T,34.8,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
